-15.8848,-46.5864,34.45,110000.00,0100.98,005.87
-15.84983,-46.6184,34.37,110000.00,0101.36,005.85
-15.77864,-46.62533,34.35,110000.00,0100.45,005.80
-15.79916,-46.64958,34.34,110000.00,0092.90,005.77
-15.81668,-46.7482,34.34,110000.00,0087.12,005.67
-15.83181,-46.79952,34.25,110000.00,0080.72,005.62
-15.7677,-46.71901,34.20,110000.00,0079.75,005.55
-15.82467,-46.77374,34.10,110000.00,0076.70,005.49
-15.89441,-46.81429,34.02,110000.00,0077.09,005.46
-15.90685,-46.85723,33.95,110000.00,0068.34,005.45
-15.91403,-46.91219,33.88,110000.00,0064.50,005.44
-15.95227,-46.9673,33.85,110000.00,0062.45,005.35
-16.04793,-46.93172,33.84,110000.00,0054.61,005.29
-16.03361,-46.86501,33.82,110000.00,0054.24,005.22
